"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US36113071000","Census Tract 710; Warren County; New York","3082","13",
"1400000US36113072001","Census Tract 720.01; Warren County; New York","1732","224",
"1400000US36113072002","Census Tract 720.02; Warren County; New York","1769","220",
"1400000US36113073000","Census Tract 730; Warren County; New York","3952","16",
"1400000US36113073500","Census Tract 735; Warren County; New York","1911","225",
"1400000US36113074000","Census Tract 740; Warren County; New York","2155","239",
"1400000US36113075001","Census Tract 750.01; Warren County; New York","1828","225",
"1400000US36113075002","Census Tract 750.02; Warren County; New York","1258","224",
"1400000US36113076000","Census Tract 760; Warren County; New York","2139","240",
"1400000US36113078000","Census Tract 780; Warren County; New York","1901","202",
"1400000US36115080100","Census Tract 801; Washington County; New York","5150","311",
"1400000US36115080200","Census Tract 802; Washington County; New York","2251","313",
"1400000US36115080301","Census Tract 803.01; Washington County; New York","3243","272",
"1400000US36115080302","Census Tract 803.02; Washington County; New York","2277","270",
"1400000US36115081001","Census Tract 810.01; Washington County; New York","1891","238",
"1400000US36115081002","Census Tract 810.02; Washington County; New York","3637","241",
"1400000US36115082001","Census Tract 820.01; Washington County; New York","5061","320",
"1400000US36115082002","Census Tract 820.02; Washington County; New York","1060","119",
"1400000US36115084001","Census Tract 840.01; Washington County; New York","3038","488",
"1400000US36115084002","Census Tract 840.02; Washington County; New York","3170","490",
"1400000US36115085000","Census Tract 850; Washington County; New York","1963","250",
"1400000US36115086000","Census Tract 860; Washington County; New York","1801","258",
"1400000US36115087000","Census Tract 870; Washington County; New York","3649","29",
"1400000US36115088001","Census Tract 880.01; Washington County; New York","2742","446",
"1400000US36115088002","Census Tract 880.02; Washington County; New York","3237","445",
"1400000US36115089000","Census Tract 890; Washington County; New York","4862","20",
"1400000US36115090000","Census Tract 900; Washington County; New York","2601","23",
"1400000US36115091000","Census Tract 910; Washington County; New York","1716","203",
"1400000US36115092000","Census Tract 920; Washington County; New York","3265","24",
"1400000US36115093000","Census Tract 930; Washington County; New York","1883","205",
"1400000US36115094000","Census Tract 940; Washington County; New York","2386","260",
"1400000US36117020103","Census Tract 201.03; Wayne County; New York","2732","302",
"1400000US36117020104","Census Tract 201.04; Wayne County; New York","2788","345",
"1400000US36117020105","Census Tract 201.05; Wayne County; New York","2781","282",
"1400000US36117020106","Census Tract 201.06; Wayne County; New York","2188","300",
"1400000US36117020201","Census Tract 202.01; Wayne County; New York","4386","287",
"1400000US36117020202","Census Tract 202.02; Wayne County; New York","4873","288",
"1400000US36117020302","Census Tract 203.02; Wayne County; New York","5344","354",
"1400000US36117020303","Census Tract 203.03; Wayne County; New York","3923","352",
"1400000US36117020401","Census Tract 204.01; Wayne County; New York","2803","297",
"1400000US36117020402","Census Tract 204.02; Wayne County; New York","4028","304",
"1400000US36117020500","Census Tract 205; Wayne County; New York","4554","15",
"1400000US36117020601","Census Tract 206.01; Wayne County; New York","1661","255",
"1400000US36117020602","Census Tract 206.02; Wayne County; New York","2295","248",
"1400000US36117020700","Census Tract 207; Wayne County; New York","3436","274",
"1400000US36117020800","Census Tract 208; Wayne County; New York","3286","380",
"1400000US36117020900","Census Tract 209; Wayne County; New York","4770","377",
"1400000US36117021000","Census Tract 210; Wayne County; New York","6227","626",
"1400000US36117021100","Census Tract 211; Wayne County; New York","5278","459",
"1400000US36117021200","Census Tract 212; Wayne County; New York","4562","390",
"1400000US36117021400","Census Tract 214; Wayne County; New York","3227","575",
"1400000US36117021501","Census Tract 215.01; Wayne County; New York","2255","278",
"1400000US36117021502","Census Tract 215.02; Wayne County; New York","3989","35",
"1400000US36117021600","Census Tract 216; Wayne County; New York","3946","327",
"1400000US36117021700","Census Tract 217; Wayne County; New York","3810","336",
"1400000US36117021800","Census Tract 218; Wayne County; New York","1986","277",
"1400000US36117990100","Census Tract 9901; Wayne County; New York","0","13",
"1400000US36119000101","Census Tract 1.01; Westchester County; New York","5095","698",
"1400000US36119000103","Census Tract 1.03; Westchester County; New York","5856","912",
"1400000US36119000104","Census Tract 1.04; Westchester County; New York","1432","793",
"1400000US36119000202","Census Tract 2.02; Westchester County; New York","4233","1089",
"1400000US36119000203","Census Tract 2.03; Westchester County; New York","3598","885",
"1400000US36119000204","Census Tract 2.04; Westchester County; New York","3011","621",
"1400000US36119000205","Census Tract 2.05; Westchester County; New York","3267","558",
"1400000US36119000300","Census Tract 3; Westchester County; New York","4259","731",
"1400000US36119000401","Census Tract 4.01; Westchester County; New York","6084","809",
"1400000US36119000403","Census Tract 4.03; Westchester County; New York","4036","777",
"1400000US36119000404","Census Tract 4.04; Westchester County; New York","2993","1464",
"1400000US36119000501","Census Tract 5.01; Westchester County; New York","3053","1046",
"1400000US36119000502","Census Tract 5.02; Westchester County; New York","2996","294",
"1400000US36119000601","Census Tract 6.01; Westchester County; New York","2677","506",
"1400000US36119000602","Census Tract 6.02; Westchester County; New York","4308","1073",
"1400000US36119000701","Census Tract 7.01; Westchester County; New York","3798","621",
"1400000US36119000702","Census Tract 7.02; Westchester County; New York","5878","862",
"1400000US36119000801","Census Tract 8.01; Westchester County; New York","5465","733",
"1400000US36119000802","Census Tract 8.02; Westchester County; New York","2295","277",
"1400000US36119000803","Census Tract 8.03; Westchester County; New York","5403","1128",
"1400000US36119000900","Census Tract 9; Westchester County; New York","3470","701",
"1400000US36119001000","Census Tract 10; Westchester County; New York","2037","469",
"1400000US36119001101","Census Tract 11.01; Westchester County; New York","4056","892",
"1400000US36119001102","Census Tract 11.02; Westchester County; New York","6378","930",
"1400000US36119001200","Census Tract 12; Westchester County; New York","5146","798",
"1400000US36119001301","Census Tract 13.01; Westchester County; New York","4013","675",
"1400000US36119001302","Census Tract 13.02; Westchester County; New York","4266","727",
"1400000US36119001304","Census Tract 13.04; Westchester County; New York","3155","1192",
"1400000US36119001305","Census Tract 13.05; Westchester County; New York","4640","1077",
"1400000US36119001401","Census Tract 14.01; Westchester County; New York","4562","826",
"1400000US36119001402","Census Tract 14.02; Westchester County; New York","1456","224",
"1400000US36119001403","Census Tract 14.03; Westchester County; New York","2787","404",
"1400000US36119001502","Census Tract 15.02; Westchester County; New York","3493","780",
"1400000US36119001503","Census Tract 15.03; Westchester County; New York","2424","327",
"1400000US36119001504","Census Tract 15.04; Westchester County; New York","4912","971",
"1400000US36119001505","Census Tract 15.05; Westchester County; New York","1880","284",
"1400000US36119001600","Census Tract 16; Westchester County; New York","4789","1429",
"1400000US36119001701","Census Tract 17.01; Westchester County; New York","3170","534",
"1400000US36119001702","Census Tract 17.02; Westchester County; New York","2755","477",
"1400000US36119001800","Census Tract 18; Westchester County; New York","1385","307",
"1400000US36119001900","Census Tract 19; Westchester County; New York","1486","173",
"1400000US36119002000","Census Tract 20; Westchester County; New York","4333","340",
"1400000US36119002101","Census Tract 21.01; Westchester County; New York","4045","893",
"1400000US36119002103","Census Tract 21.03; Westchester County; New York","2486","359",
"1400000US36119002104","Census Tract 21.04; Westchester County; New York","5419","1361",
"1400000US36119002105","Census Tract 21.05; Westchester County; New York","1444","214",
"1400000US36119002106","Census Tract 21.06; Westchester County; New York","2384","339",
"1400000US36119002107","Census Tract 21.07; Westchester County; New York","1864","403",
"1400000US36119002201","Census Tract 22.01; Westchester County; New York","2370","331",
"1400000US36119002202","Census Tract 22.02; Westchester County; New York","4593","745",
"1400000US36119002203","Census Tract 22.03; Westchester County; New York","1701","294",
"1400000US36119002204","Census Tract 22.04; Westchester County; New York","5187","489",
"1400000US36119002300","Census Tract 23; Westchester County; New York","3837","1022",
"1400000US36119002401","Census Tract 24.01; Westchester County; New York","1975","612",
"1400000US36119002402","Census Tract 24.02; Westchester County; New York","3550","680",
"1400000US36119002403","Census Tract 24.03; Westchester County; New York","5091","878",
"1400000US36119002404","Census Tract 24.04; Westchester County; New York","4010","941",
"1400000US36119002405","Census Tract 24.05; Westchester County; New York","3243","460",
"1400000US36119002600","Census Tract 26; Westchester County; New York","4613","747",
"1400000US36119002700","Census Tract 27; Westchester County; New York","4118","1276",
"1400000US36119002800","Census Tract 28; Westchester County; New York","2552","496",
"1400000US36119002900","Census Tract 29; Westchester County; New York","3956","890",
"1400000US36119003000","Census Tract 30; Westchester County; New York","2779","523",
"1400000US36119003100","Census Tract 31; Westchester County; New York","3105","677",
"1400000US36119003200","Census Tract 32; Westchester County; New York","3274","969",
"1400000US36119003300","Census Tract 33; Westchester County; New York","3528","635",
"1400000US36119003400","Census Tract 34; Westchester County; New York","5071","990",
"1400000US36119003500","Census Tract 35; Westchester County; New York","1844","428",
"1400000US36119003600","Census Tract 36; Westchester County; New York","4143","736",
"1400000US36119003700","Census Tract 37; Westchester County; New York","3951","680",
"1400000US36119003800","Census Tract 38; Westchester County; New York","3789","810",
"1400000US36119003900","Census Tract 39; Westchester County; New York","3234","524",
"1400000US36119004001","Census Tract 40.01; Westchester County; New York","4473","872",
"1400000US36119004002","Census Tract 40.02; Westchester County; New York","3069","804",
"1400000US36119004100","Census Tract 41; Westchester County; New York","3689","942",
"1400000US36119004200","Census Tract 42; Westchester County; New York","4601","737",
"1400000US36119004500","Census Tract 45; Westchester County; New York","1703","315",
"1400000US36119004600","Census Tract 46; Westchester County; New York","3080","294",
"1400000US36119004700","Census Tract 47; Westchester County; New York","3459","291",
"1400000US36119004801","Census Tract 48.01; Westchester County; New York","3185","439",
"1400000US36119004802","Census Tract 48.02; Westchester County; New York","3805","441",
"1400000US36119004900","Census Tract 49; Westchester County; New York","2985","362",
"1400000US36119005001","Census Tract 50.01; Westchester County; New York","4129","591",
"1400000US36119005002","Census Tract 50.02; Westchester County; New York","4204","516",
"1400000US36119005100","Census Tract 51; Westchester County; New York","4500","684",
"1400000US36119005200","Census Tract 52; Westchester County; New York","4701","592",
"1400000US36119005300","Census Tract 53; Westchester County; New York","5446","254",
"1400000US36119005400","Census Tract 54; Westchester County; New York","1801","246",
