hh_id,num_trips,person_id,person_num,day_id,travel_dow,day_num,is_complete,travel_date,summary_complete,num_complete_trip_surveys,begin_day,end_day,telecommute_time,delivery_2,delivery_3,delivery_4,delivery_5,delivery_6,delivery_7,delivery_8,delivery_9,delivery_996,shop_online,no_travel_1,no_travel_2,no_travel_3,no_travel_4,no_travel_5,no_travel_6,no_travel_7,no_travel_8,no_travel_9,no_travel_11,no_travel_12,no_travel_13,no_travel_99,wkday_weight,svnday_weight
22079082,0,2207908201,1,220790820107,1,7,1,10/10/2022,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72.30558582,36.15279291
22079108,2,2207910801,1,220791080101,5,1,1,10/21/2022,1,2,1,997,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,171.5463849
22079108,0,2207910801,1,220791080102,6,2,0,10/22/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22079108,3,2207910801,1,220791080103,7,3,1,10/23/2022,1,3,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,171.5463849
22079108,2,2207910801,1,220791080104,1,4,1,10/24/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,257.3195773,171.5463849
22079108,0,2207910801,1,220791080105,2,5,1,10/25/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,257.3195773,171.5463849
22079108,0,2207910801,1,220791080106,3,6,1,10/26/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,257.3195773,171.5463849
22079108,0,2207910801,1,220791080107,4,7,1,10/27/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,257.3195773,171.5463849
22079239,1,2207923901,1,220792390101,4,1,1,10/06/2022,1,1,1,3,0,1,0,1,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,159.2636419,159.2636419
22079260,11,2207926001,1,220792600101,6,1,1,10/08/2022,1,11,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,330.419179
22079260,0,2207926001,1,220792600102,7,2,1,10/09/2022,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330.419179
22079260,0,2207926001,1,220792600103,1,3,1,10/10/2022,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,578.2335632,330.419179
22079260,2,2207926001,1,220792600104,2,4,1,10/11/2022,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,578.2335632,330.419179
22079260,11,2207926001,1,220792600105,3,5,1,10/12/2022,1,11,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,578.2335632,330.419179
22079260,5,2207926001,1,220792600106,4,6,1,10/13/2022,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,578.2335632,330.419179
22079260,0,2207926001,1,220792600107,5,7,1,10/14/2022,1,0,1,1,510,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,330.419179
22079318,6,2207931801,1,220793180101,2,1,1,10/04/2022,1,6,1,2,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,157.2571129,157.2571129
22079380,2,2207938001,1,220793800101,4,1,1,10/20/2022,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,38.42520362,21.95725921
22079380,11,2207938001,1,220793800102,5,2,1,10/21/2022,1,11,1,1,120,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,21.95725921
22079380,9,2207938001,1,220793800103,6,3,1,10/22/2022,1,9,1,1,30,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,21.95725921
22079380,4,2207938001,1,220793800104,7,4,1,10/23/2022,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,21.95725921
22079380,2,2207938001,1,220793800105,1,5,1,10/24/2022,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,38.42520362,21.95725921
22079380,2,2207938001,1,220793800106,2,6,1,10/25/2022,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,38.42520362,21.95725921
22079380,4,2207938001,1,220793800107,3,7,1,10/26/2022,1,4,1,1,570,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,38.42520362,21.95725921
22079381,5,2207938101,1,220793810101,2,1,1,10/04/2022,1,5,1,1,60,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,39.36618758,22.49496433
22079381,9,2207938101,1,220793810102,3,2,1,10/05/2022,1,9,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,39.36618758,22.49496433
22079381,11,2207938101,1,220793810103,4,3,1,10/06/2022,1,11,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,39.36618758,22.49496433
22079381,15,2207938101,1,220793810104,5,4,1,10/07/2022,1,15,1,2,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,22.49496433
22079381,9,2207938101,1,220793810105,6,5,1,10/08/2022,1,9,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,22.49496433
22079381,12,2207938101,1,220793810106,7,6,1,10/09/2022,1,12,1,1,30,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,22.49496433
22079381,2,2207938101,1,220793810107,1,7,1,10/10/2022,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,39.36618758,22.49496433
22079469,2,2207946901,1,220794690101,2,1,1,10/18/2022,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,624.0396432,624.0396432
22079475,8,2207947501,1,220794750101,1,1,1,10/24/2022,1,8,1,1,90,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,39.12376471,22.35643698
22079475,4,2207947501,1,220794750102,2,2,1,10/25/2022,1,4,1,1,0,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,39.12376471,22.35643698
22079475,9,2207947501,1,220794750103,3,3,1,10/26/2022,1,9,1,1,0,0,0,0,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,39.12376471,22.35643698
22079475,5,2207947501,1,220794750104,4,4,1,10/27/2022,1,5,1,1,0,0,0,0,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,39.12376471,22.35643698
22079475,3,2207947501,1,220794750105,5,5,1,10/28/2022,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,22.35643698
22079475,5,2207947501,1,220794750106,6,6,1,10/29/2022,1,5,1,2,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,22.35643698
22079475,8,2207947501,1,220794750107,7,7,1,10/30/2022,1,8,2,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,22.35643698
22079589,6,2207958901,1,220795890101,2,1,1,10/04/2022,1,6,1,1,60,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,7562.0091,7562.0091
22079607,8,2207960701,1,220796070101,2,1,1,10/11/2022,1,8,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,156.535401,156.535401
22079638,4,2207963801,1,220796380101,6,1,1,10/15/2022,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,21.92692465
22079638,0,2207963801,1,220796380102,7,2,1,10/16/2022,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,21.92692465
22079638,4,2207963801,1,220796380103,1,3,1,10/17/2022,1,4,1,1,510,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,38.37211813,21.92692465
22079638,2,2207963801,1,220796380104,2,4,1,10/18/2022,1,2,1,1,525,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,38.37211813,21.92692465
22079638,16,2207963801,1,220796380105,3,5,1,10/19/2022,1,16,1,1,375,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,38.37211813,21.92692465
22079638,5,2207963801,1,220796380106,4,6,1,10/20/2022,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,38.37211813,21.92692465
22079638,2,2207963801,1,220796380107,5,7,1,10/21/2022,1,2,1,1,495,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,21.92692465
22079662,4,2207966201,1,220796620101,2,1,1,10/04/2022,1,4,1,1,360,1,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,51.36971895,34.2464793
22079662,2,2207966201,1,220796620102,3,2,1,10/05/2022,1,2,1,1,270,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,51.36971895,34.2464793
22079662,7,2207966201,1,220796620103,4,3,1,10/06/2022,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,51.36971895,34.2464793
22079662,9,2207966201,1,220796620104,5,4,0,10/07/2022,1,5,1,1,60,1,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22079662,2,2207966201,1,220796620105,6,5,1,10/08/2022,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,34.2464793
22079662,5,2207966201,1,220796620106,7,6,1,10/09/2022,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,34.2464793
22079662,3,2207966201,1,220796620107,1,7,1,10/10/2022,1,3,1,1,240,1,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,51.36971895,34.2464793
22079664,4,2207966401,1,220796640101,4,1,1,10/13/2022,1,4,1,1,995,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,797.4350926,455.6771958
22079664,7,2207966401,1,220796640102,5,2,1,10/14/2022,1,7,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,455.6771958
22079664,6,2207966401,1,220796640103,6,3,1,10/15/2022,1,6,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,455.6771958
22079664,2,2207966401,1,220796640104,7,4,1,10/16/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,455.6771958
22079664,7,2207966401,1,220796640105,1,5,1,10/17/2022,1,7,1,1,995,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,797.4350926,455.6771958
22079664,4,2207966401,1,220796640106,2,6,1,10/18/2022,1,4,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,797.4350926,455.6771958
22079664,2,2207966401,1,220796640107,3,7,1,10/19/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,797.4350926,455.6771958
22079758,10,2207975801,1,220797580101,5,1,1,10/21/2022,1,10,1,1,420,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,36.66148196
22079758,7,2207975801,1,220797580102,6,2,1,10/22/2022,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,36.66148196
22079758,4,2207975801,1,220797580103,7,3,1,10/23/2022,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,36.66148196
22079758,2,2207975801,1,220797580104,1,4,1,10/24/2022,1,2,1,1,480,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,91.65370491,36.66148196
22079758,11,2207975801,1,220797580105,2,5,1,10/25/2022,1,11,1,2,510,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,91.65370491,36.66148196
22079758,19,2207975801,1,220797580106,3,6,0,10/26/2022,1,17,2,2,480,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22079758,1,2207975801,1,220797580107,4,7,0,10/27/2022,1,0,2,2,480,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22079777,2,2207977701,1,220797770101,3,1,1,10/12/2022,1,2,1,1,995,0,0,0,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,153.3311287,153.3311287
22079798,6,2207979801,1,220797980101,3,1,1,10/12/2022,1,6,1,1,480,0,0,1,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,38.34252375,21.91001357
22079798,0,2207979801,1,220797980102,4,2,1,10/13/2022,1,0,1,1,480,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,38.34252375,21.91001357
22079798,0,2207979801,1,220797980103,5,3,1,10/14/2022,1,0,1,1,480,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.91001357
22079798,0,2207979801,1,220797980104,6,4,1,10/15/2022,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.91001357
22079798,0,2207979801,1,220797980105,7,5,1,10/16/2022,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.91001357
22079798,0,2207979801,1,220797980106,1,6,1,10/17/2022,1,0,1,1,480,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.34252375,21.91001357
22079798,0,2207979801,1,220797980107,2,7,1,10/18/2022,1,0,1,1,480,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,38.34252375,21.91001357
22079866,6,2207986601,1,220798660101,3,1,1,10/05/2022,1,6,1,1,995,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1907.25,1089.857143
22079866,19,2207986601,1,220798660102,4,2,1,10/06/2022,1,19,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1907.25,1089.857143
22079866,5,2207986601,1,220798660103,5,3,1,10/07/2022,1,5,1,1,995,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1089.857143
22079866,13,2207986601,1,220798660104,6,4,1,10/08/2022,1,13,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1089.857143
22079866,9,2207986601,1,220798660105,7,5,1,10/09/2022,1,9,1,1,995,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1089.857143
22079866,6,2207986601,1,220798660106,1,6,1,10/10/2022,1,6,1,1,995,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1907.25,1089.857143
22079866,7,2207986601,1,220798660107,2,7,1,10/11/2022,1,7,1,1,995,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,1907.25,1089.857143
22079943,10,2207994301,1,220799430101,4,1,1,10/13/2022,1,10,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,153.2495526,153.2495526
22079948,2,2207994801,1,220799480101,3,1,1,10/26/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,154.3764473,154.3764473
22079994,2,2207999401,1,220799940101,2,1,1,10/04/2022,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.59023784,31.03609514
22079994,0,2207999401,1,220799940102,3,2,0,10/05/2022,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22079994,0,2207999401,1,220799940103,4,3,0,10/06/2022,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22079994,2,2207999401,1,220799940104,5,4,1,10/07/2022,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,31.03609514
22079994,1,2207999401,1,220799940105,6,5,1,10/08/2022,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,31.03609514
22079994,0,2207999401,1,220799940106,7,6,1,10/09/2022,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.03609514
22079994,1,2207999401,1,220799940107,1,7,1,10/10/2022,1,1,2,2,300,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,77.59023784,31.03609514
22080012,4,2208001201,1,220800120101,2,1,1,10/18/2022,1,4,1,1,420,1,1,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,38.76937786,22.1539302
22080012,0,2208001201,1,220800120102,3,2,1,10/19/2022,1,0,1,1,420,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,38.76937786,22.1539302
22080012,0,2208001201,1,220800120103,4,3,1,10/20/2022,1,0,1,1,420,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,38.76937786,22.1539302
22080012,2,2208001201,1,220800120104,5,4,1,10/21/2022,1,2,1,1,420,1,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,22.1539302
22080012,2,2208001201,1,220800120105,6,5,1,10/22/2022,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,22.1539302
22080012,0,2208001201,1,220800120106,7,6,1,10/23/2022,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22.1539302
22080012,0,2208001201,1,220800120107,1,7,1,10/24/2022,1,0,1,1,420,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,38.76937786,22.1539302
22080061,2,2208006101,1,220800610101,4,1,1,10/20/2022,1,2,1,1,30,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,192.2631055,192.2631055
22080071,2,2208007101,1,220800710101,2,1,1,10/25/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,124.7007595,71.25757687
22080071,2,2208007101,1,220800710102,3,2,1,10/26/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,124.7007595,71.25757687
22080071,10,2208007101,1,220800710103,4,3,1,10/27/2022,1,10,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,124.7007595,71.25757687
22080071,0,2208007101,1,220800710104,5,4,1,10/28/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.25757687
22080071,5,2208007101,1,220800710105,6,5,1,10/29/2022,1,5,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,71.25757687
22080071,4,2208007101,1,220800710106,7,6,1,10/30/2022,1,4,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,71.25757687
22080071,2,2208007101,1,220800710107,1,7,1,10/31/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,124.7007595,71.25757687
22080073,14,2208007301,1,220800730101,6,1,1,10/15/2022,1,14,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,36.50939835
22080073,13,2208007301,1,220800730102,7,2,1,10/16/2022,1,13,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,36.50939835
22080073,6,2208007301,1,220800730103,1,3,0,10/17/2022,1,4,1,1,480,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22080073,4,2208007301,1,220800730104,2,4,1,10/18/2022,1,4,1,1,0,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,73.01879671,36.50939835
22080073,10,2208007301,1,220800730105,3,5,1,10/19/2022,1,10,1,1,0,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,73.01879671,36.50939835
22080073,11,2208007301,1,220800730106,4,6,1,10/20/2022,1,11,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,73.01879671,36.50939835
22080073,10,2208007301,1,220800730107,5,7,1,10/21/2022,1,10,1,1,480,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,36.50939835
22080145,2,2208014501,1,220801450101,3,1,1,10/12/2022,1,2,1,1,480,1,0,1,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,41.92382953,23.95647402
22080145,7,2208014501,1,220801450102,4,2,1,10/13/2022,1,7,1,1,480,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,41.92382953,23.95647402
22080145,6,2208014501,1,220801450103,5,3,1,10/14/2022,1,6,1,1,450,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,23.95647402
22080145,12,2208014501,1,220801450104,6,4,1,10/15/2022,1,12,1,1,0,0,0,0,0,0,0,0,0,1,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,23.95647402
22080145,14,2208014501,1,220801450105,7,5,1,10/16/2022,1,14,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,23.95647402
22080145,0,2208014501,1,220801450106,1,6,1,10/17/2022,1,0,1,1,480,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,41.92382953,23.95647402
22080145,8,2208014501,1,220801450107,2,7,1,10/18/2022,1,8,1,1,480,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,41.92382953,23.95647402
22080151,5,2208015101,1,220801510101,1,1,1,10/17/2022,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,54.76409753,31.29377002
22080151,7,2208015101,1,220801510102,2,2,1,10/18/2022,1,7,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,54.76409753,31.29377002
22080151,6,2208015101,1,220801510103,3,3,1,10/19/2022,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,54.76409753,31.29377002
22080151,10,2208015101,1,220801510104,4,4,1,10/20/2022,1,10,1,1,0,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,54.76409753,31.29377002
22080151,12,2208015101,1,220801510105,5,5,1,10/21/2022,1,12,1,1,0,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,31.29377002
22080151,7,2208015101,1,220801510106,6,6,1,10/22/2022,1,7,1,1,0,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,31.29377002
22080151,0,2208015101,1,220801510107,7,7,1,10/23/2022,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,31.29377002
22080197,6,2208019701,1,220801970101,4,1,1,10/06/2022,1,6,1,1,480,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,38.84344633,25.89563088
22080197,5,2208019701,1,220801970102,5,2,1,10/07/2022,1,5,1,1,495,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,25.89563088
22080197,6,2208019701,1,220801970103,6,3,1,10/08/2022,1,6,1,1,0,0,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,0,25.89563088
22080197,8,2208019701,1,220801970104,7,4,0,10/09/2022,1,6,1,1,0,0,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0
22080197,4,2208019701,1,220801970105,1,5,1,10/10/2022,1,4,1,1,0,0,0,1,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,38.84344633,25.89563088
22080197,7,2208019701,1,220801970106,2,6,1,10/11/2022,1,7,1,1,420,0,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,38.84344633,25.89563088
22080197,6,2208019701,1,220801970107,3,7,1,10/12/2022,1,6,1,1,510,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,38.84344633,25.89563088
22080206,0,2208020601,1,220802060101,3,1,1,10/12/2022,1,0,1,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,39.41513185,22.52293249
22080206,2,2208020601,1,220802060102,4,2,1,10/13/2022,1,2,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,39.41513185,22.52293249
22080206,6,2208020601,1,220802060103,5,3,1,10/14/2022,1,6,2,997,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,22.52293249
22080206,10,2208020601,1,220802060104,6,4,1,10/15/2022,1,10,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,22.52293249
22080206,7,2208020601,1,220802060105,7,5,1,10/16/2022,1,7,1,1,995,0,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,22.52293249
